apicd,apiname,opercd,opername
15077983,대전광역시 서구_동물병원 현황,30340,대전광역시 서구의 동물병원 데이터 조회
15077999,대전광역시 서구_자동심장충격기 현황,30347,대전광역시 서구의 자동심장충격기 데이터 조회
15077997,대전광역시 서구_금연구역 현황,30346,대전광역시 서구의 금연 구역 데이터 조회
15077985,대전광역시 서구_부동산중개업 현황,30341,대전광역시 서구의 부동산 중개업 정보 조회
15077995,대전광역시 서구_공중화장실,30345,대전광역시 서구의 공중화장실 데이터 조회
15077890,대전광역시 서구_안경업소현황,30271,대전광역시 서구의 안경 업소 현황 데이터 조회
15077982,대전광역시 서구_경로당 현황,30339,대전광역시 서구의 경로당 현황 데이터 조회
15077935,대전광역시 서구_미용업소 현황,30302,대전광역시 서구의 미용 업소 현황 데이터 조회
15077931,대전광역시 서구_약국 현황,30300,대전광역시 서구의 약국 현황 데이터 조회
15077946,대전광역시 서구_어린이집 현황,30310,대전광역시 서구의 어린이 집 현황 조회
15000863,대전광역시 문화관광(모범음식점),22059,문화관광 음식점 목록조회(JSON)
15000467,대전광역시 공연행사정보,22081,대전광역시청 행사안내 조회
15000867,대전광역시 문화관광(쇼핑),22050,문화관광 쇼핑정보 목록조회(JSON)
15000870,대전광역시 당직의료기관,21844,당직의료기관 목록조회(JSON)
15000881,대전광역시 문화관광(관광지),22046,문화관광 관광지 목록조회(JSON)
15001021,대전광역시 문화관광(숙박정보),22054,문화관광 숙박업소 목록조회
15001034,대전광역시 스토리대전,22065,대전광역시 스토리대전 목록
15001041,대전광역시 입찰정보,22078,대전광역시청 입찰정보 상세보기
15001042,대전광역시 시정소식,22068,대전광역시청 시정소식 목록
15001043,대전광역시 대전뉴스동영상,22042,대전광역시 대전뉴스동영상 목록
15001044,대전광역시 시험정보,22071,대전광역시청 시험정보 목록
15006969,대전광역시 문화축제 정보,22063,문화축제목록조회
15007270,대전광역시 도시공원정보,22044,도시공원목록조회
15007288,대전광역시 어린이보호구역 정보,22074,어린이보호구역목록조회
15016646,대전광역시 유기동물공고 현황,22076,유기동물공고현황 목록조회
3034841,대전광역시_대전교통정보,20765,전체 도로소통정보 조회
15069009,울산광역시_종합건설업체현황,26846,울산광역시 종합건설업체현황 목록
15069008,울산광역시_전기사업체정보,26847,울산광역시 전기사업체정보 목록
15069007,울산광역시_장애인등록현황,26848,울산광역시 장애인등록현황 목록
15069003,울산광역시_울산페이 가맹점 현황,26849,울산광역시 울산페이 가맹점 현황 목록
15068998,울산광역시_무료경로식당,26869,getUlsanFreepayRestaurantList
15052669,울산광역시 BIS 정보,12892,노선별정류장정보 조회
15054699,울산광역시 장애인 생활시설 현황 API,17773,울산광역시 장애인 생활시설 목록
15054789,울산광역시 미분양주택현황 API,17763,울산광역시 미분양주택 목록
15054796,울산광역시 청소년 상담센터 API,17793,울산광역시 청소년 상담센터 목록
15055526,울산광역시 공공체육시설 현황 API,17798,울산광역시 공공체육시설 목록
15056589,울산광역시 건강증진센터 API,18398,울산광역시 건강증진센터 목록
15056612,울산광역시_울산의 명산 현황,12324,울산의 명산 목록
15056638,울산광역시 민박펜션,12482,울산광역시 민박펜션 목록
15056677,울산광역시 12경 정보,12246,울산 12경 목록
15056701,울산광역시_암각화박물관 교육,8980,암각화박물관 교육 목록
15056717,울산광역시_울산문화예술회관 시립예술단 정보,12115,문화예술회관회관 시립예술단 목록
15056945,울산광역시 시티투어정보 API,21085,울산광역시 시티투어정보 목록
15057035,울산광역시_대곡박물관 전시 정보,8749,대곡박물관 전시 목록
15057060,울산광역시 노인요양 시설현황 API,18445,울산광역시 노인요양 시설현황 목록
15057128,울산광역시_암각화박물관 전시,8982,암각화박물관 전시 목록
15057244,울산광역시 재가노인지원서비스센터현황 API,23242,울산광역시 재가노인지원서비스센터 목록
15057245,울산광역시 응급의료기관 시설현황 API,17885,울산광역시 응급의료기관 시설 목록
15057269,울산광역시 상수도수질검사 월별현황,12319,상수도 수질검사 목록
15057415,울산광역시 교량 API,23243,울산광역시 교량 목록
15057581,울산광역시 중소기업 현황 API,18462,울산광역시 중소기업 목록
15057634,울산광역시 전시관/박물관 현황,9611,전시관/박물관 목록
15057679,울산광역시_울산박물관 교육프로그램,8753,울산박물관 교육 목록
15057727,울산광역시 공연행사정보 API,21081,울산광역시 공연행사정보 목록
15057907,울산광역시 거주자우선주차정보 API,18397,울산광역시 거주자우선주차정보 목록
15057978,울산광역시 중금속측정 현황 API,18410,울산광역시 중금속측정 현황 목록
15058100,울산광역시_울산시 기업정보,12119,울산시 기업정보 목록
15058225,울산광역시 게스트하우스/한옥스테이 정보,12249,울산시 게스트하우스/한옥스테이 목록
15058284,울산광역시 일일상수도 수질검사 API,17848,울산광역시 일일상수도 수질검사 목록
15058349,울산광역시 대기질 API,18392,울산광역시 대기질 지역 목록
15058368,울산광역시_평일야간 휴일진료 의료기관 목록 API,17884,평일야간 휴일진료 의료기관 목록
15058481,울산광역시 호텔 정보,12243,울산시 호텔 목록
15058503,울산광역시 보안등정보 API,18405,울산광역시 보안등정보 목록
15058513,울산광역시 자전거보관소 API,18408,울산광역시 자전거보관소 목록
15058554,울산광역시 재해위험지구 API,18394,울산광역시 재해위험지구 목록
15058584,울산광역시 문화시설현황 API,17799,울산광역시 문화시설 목록
15058596,울산광역시 노인일자리 사업현황 API,17764,울산광역시 노인일자리 사업 목록
15058673,울산광역시 치매센터 API,18411,울산광역시 치매센터 목록
15058691,울산광역시 낚시터정보 API,18400,울산광역시 낚시터정보 목록
15058692,울산광역시 여행업 현황 API,18448,울산광역시 여행업 현황 목록
15058754,울산광역시_울산문화예술회관 공연정보,12113,문화예술회관회관 공연 목록
15058769,울산광역시 일자리지원기관 현황 API,17765,울산광역시 일자리지원기관목록
15058811,울산광역시_울산문화예술회관 전시정보,12117,문화예술회관 전시 목록
15058977,울산광역시 굿스테이 API,17846,울산광역시 굿스테이 목록
15059045,울산광역시 향토문화유적 API,18412,울산광역시 향토문화유적 목록
15059051,울산광역시_도서정보,8986,도서정보 목록
15059053,울산광역시 영남알프스 등산 정보,12269,울산시 영남알프스 등산로 목록
15059146,울산광역시_대곡박물관 교육프로그램,8751,대곡박물관 교육 목록
15059188,울산광역시 전자도서정보,12241,전자도서정보 목록
15059301,울산광역시 도로안내표지정보 API,21088,울산광역시 도로안내표지정보 목록
15059362,울산광역시_울산박물관 전시정보,8978,울산박물관 전시 목록
15059377,울산광역시 노인복지관 현황 API,17811,울산광역시 노인복지관 목록
15059514,울산광역시 의료기관 현황 API,17887,울산광역시 의료기관 목록
15020187,울산광역시_건축관련업체 현황,18399,울산광역시 건축사 사무소 현황 목록
15020197,울산광역시_유원시설업 현황,23239,울산광역시 유원시설업 목록
15020211,울산광역시_사회복지시설 정보,23240,울산광역시 장애인복지시설 목록
15025216,울산광역시 민방위 비상급수시설 정보,21084,울산광역시 민방위 비상급수 시설정보 목록
15025350,울산광역시_동물병원 현황,18403,울산광역시 동물병원 현황 목록
15025352,울산광역시_문화유통업 현황,18407,울산광역시 영화상영관 현황 목록
2140235,울산광역시_환경소음측정망 현황,17800,울산광역시 환경소음 측정망 목록
3043775,울산광역시_착한가격업소 현황,21087,울산광역시 착한가격업소현황 목록
3043784,울산광역시_음식점 현황,18449,울산광역시 모범음식점 현황 목록
3062546,울산광역시_교육정보,8992,강좌정보 목록
3072897,울산광역시_다자녀 사랑카드 참여업체 현황,17797,울산광역시 다자녀사랑카드 참여업체 목록
3076147,울산광역시_지역 아동센터 정보,21082,울산광역시 지역아동센터정보 목록
3077427,울산광역시_보건소 현황,17818,울산광역시 보건소 목록
3080824,울산광역시_자전거 도로 현황,17768,울산광역시 자전거도로 목록
3081541,울산광역시 대규모 점포현황,18444,울산광역시 대규모 점포 현황 목록
3083601,울산광역시_주야간 보호시설 현황,23241,울산광역시 주야간보호시설 목록
15012444,울산광역시_휴양림,17850,울산광역시 휴양림 목록
15012446,울산광역시_농어촌체험마을,17852,울산광역시 농어촌체험마을 목록
15022076,울산광역시 문화축제,17844,울산광역시 문화축제 목록
15025353,울산광역시 전통사찰 현황,18409,울산광역시 전통사찰 현황 목록
15025355,울산광역시 도로 정보,18454,울산광역시 도로목록 조회
3057770,울산광역시 교통정보,13667,가로별 정기 교통량
3057773,울산광역시 교통시스템 정보,12898,주차장 정보 조회
3062551,울산광역시 공공시설 개방정보,8991,공공시설 현황정보 상세보기
15080648,경기도_버스위치정보 조회,31504,버스위치정보목록조회
15080662,경기도_버스노선 조회,31516,노선정보항목조회
15080658,경기도_기반정보 관리,31505,기반정보항목조회
15080346,경기도_버스도착정보 조회,31506,버스도착정보목록조회
15080666,경기도_정류소 조회,31513,정류소명/번호 목록조회
15071227,경기도 성남시_성남시립도서관_강좌정보,27133,성남시립도서관 강좌정보조회
15062769,경기도_정류장 주변도로 미세먼지빅데이터 기반 대응시스템 공공데이터 조회,25631,미세먼지센서설치 버스정류장목록 조회
