"APICD","APINM","ORGANNM","DATAFORMMAT","DOCXNAME","APITYPE","DETAILPK"
"15000439",농림수산식품교육문화정보원_해외농산물가격서비스,농림수산식품교육문화정보원,XML,IROS_SS_ID_DV_0501_OpenAPI활용가이드(한국농림수산정보센터_해외농산물가격서비스)_v1.1.doc,REST,uddi:15f8b6eb-c925-48ee-8a9b-c73a1fbef28f
"15000575",한국환경정책평가연구원_사전/전략/소규모협의현황정보 서비스,한국환경정책평가연구원,XML,IROS3_OA_DV_0701_OpenAPI활용가이드_한국환경정책평가연구원(환경영향평가정보)_v1.1.docx,REST,uddi:e726ac2d-6502-472b-a29e-fc8501afe3b3_201701041539
"3067061",대전광역시도시철도공사_유실물정보,대전광역시도시철도공사,XML,대전도시철도공사 OPEN API 기술문서_유실물현황.docx,REST,uddi:cadff28b-ac1a-4fac-999b-d2dae82a8785
"15059311","한국국제협력단_사업정보(분야,국가)",한국국제협력단,XML,KOI_001_KOICA 공공데이터 OpenAPI활용가이드_사업_수정.docx,REST,uddi:ea8ed39d-a015-4358-b134-c9323fb7eb3f
"15000588",한국문화정보원_예술지식 연극정보 서비스,한국문화정보원,XML,OpenAPI활용가이드_한국문화정보원(예술지식디렉토리)_v1.1.docx,REST,uddi:82243e84-1b30-4ccb-9acc-9f3c0f168f1a
"15000715",한국문화정보원_예술지식 문학정보 서비스,한국문화정보원,XML,OpenAPI활용가이드_한국문화정보원(예술지식디렉토리)_v1.1.docx,REST,uddi:4532bae4-7307-468c-a6a7-be59e79daa69
"15000823",한국승강기안전공단_승강기 정보 및 검사이력 서비스,한국승강기안전공단,XML,IROS3_OA_DV_0701_OpenAPI활용가이드_한국승강기안전공단_승강기안전관리정보__v1.7.docx,REST,uddi:aec07d4f-58f0-40c9-873d-f238326a6105
"15079485",충청북도_농업생산통계 조미채소 재배면적(ha) 현황,충청북도,JSON,"156.OpenAPI활용가이드_충청북도_농업생산통계_조미채소_재배면적현황_v1.0.docx",REST,uddi:f045bc4b-507d-4d13-8ab0-b24545ee7307_202104061030
"15079228",충청북도_충북도립대학교 장애학생지원체제 구축 및 운영현황,충청북도,JSON,"65.OpenAPI활용가이드_[충청북도_충북도립대학교_장애학생지원체제_구축_및_운영현황]_v1.0.docx",REST,uddi:31ec706f-63ee-4f0f-878c-de66829b40a7_202104061050
"15078708",충청북도_와인연구소 주요시설현황,충청북도,JSON,"253.OpenAPI활용가이드_충청북도_와인연구소_주요시설현황_v1.0.docx",REST,uddi:22f49eba-6953-480b-ad2a-b6887c05e578_202104061446
"15078810",충청북도_충북도립대학교 지역사회복지연구소 연도별 사업실적,충청북도,JSON,"25.OpenAPI활용가이드_[충청북도_충북도립대학교_지역사회복지연구소_연도별_사업실적]_v1.0.docx",REST,uddi:f466af7f-09f2-45f0-a9bc-de34af4f87fb_202104061204
"15079614",충청북도_진천소방서 장비현황,충청북도,JSON,"124.OpenAPI활용가이드_충청북도_진천소방서_장비현황_v1.0.docx",REST,uddi:f8898b66-4ce4-4b1f-82b4-eba92f02384c_202104071649
"15078487",충청북도_서부소방서 119구급대 활동 내용,충청북도,JSON,"278.OpenAPI활용가이드_[충청북도_서부소방서_119구급대_활동_내용]_v1.0.docx",REST,uddi:28ed7d0b-d0c1-4b4c-8afe-822fd2dbb4f9_202104061600
"15078535",충청북도_소방본부 공기호흡기 용기 안전관리 점검결과현황,충청북도,JSON,"268.OpenAPI활용가이드_충청북도_소방본부_공기호흡기_용기_안전관리_점검결과현황_v1.0.docx",REST,uddi:b85b79ed-1e72-49a1-9fb6-b85ee67a2767_202104061456
"15078768",충청북도_도내 174개 하천 수질검사 결과 시.군별 평균농도(2019),충청북도,JSON,"248.오픈API활용가이드_[충청북도_도내174개하천_수질검사결과_시.군별평균농도(2019)]_v1.0.docx",REST,uddi:e2d4f766-1a8d-43cd-b1d1-bfdaa033247c_202104061326
"15078862",충청북도_도내 우수마을기업 지정 현황,충청북도,JSON,"227.오픈API활용가이드_[충청북도_도내_우수마을기업_지정_현황]_v1.0.docx",REST,uddi:4fee0f76-9818-496f-8145-9d253e8d253c_202104061205
"15077182",전라남도 광양시_음식물쓰레기납부필증가격정보,전라남도 광양시,XML,표준_조회서비스_오픈API활용가이드_음식물쓰레기납부필증가격정보v1.0_20210210.docx,REST,uddi:04bb51cb-6482-41ae-badc-d9fad70d07b3_202105061655
"15074690",전라남도_섬 생활문화 정보,전라남도,XML,기술문서양식_전라남도섬생활문화정보.docx,REST,uddi:dfa527a3-702c-41d8-81fd-87865a02ed84_202012211121
"15074688",전라남도_도서유형별 섬 정보,전라남도,XML,기술문서양식_전라남도도서유형별섬정보.docx,REST,uddi:04f50cf8-e36b-4f7a-8173-a77e4f27de14_202012211123
"15077079",전라남도 광양시_금연구역,전라남도 광양시,XML,표준_조회서비스_오픈API활용가이드_금연구역v1.0(수정)_20210208.docx,REST,uddi:6d180a19-704b-442b-bfe5-f9cb819eaa92_202105061510
"15044823",경상북도내 시군 주민센터 현황 조회,경상북도,XML,경상북도내 시군 주민센터 현황 조회.doc,REST,uddi:f80281d0-4126-4eba-a638-9130c3189224
"15056759",어린이보호구역,경상북도 김천시,XML,GC_OA_DV_1017_OpenAPI활용가이드_김천시청(어린이보호구역)_v1.0.docx,REST,uddi:151c2c3a-65d0-4985-a3e5-ab5756cb93dc
"15056868",김천시 농업기술 동영상 교육 정보,경상북도 김천시,XML,GC_OA_DV_1009_OpenAPI활용가이드_김천시청(특화작물+농업기술+동영상)_v1.1.docx,REST,uddi:1de05487-5de6-468a-b20a-f183606f7771
"15057259",경상북도 안동시_보육시설현황 조회,경상북도 안동시,XML,"3.보육시설현황_서비스_명세서.hwp",REST,uddi:41340398-6f9d-4a97-964b-a17654ca3aaa_201911141151
"15056996",경상북도 안동시_제조업체현황 조회,경상북도 안동시,XML,"6.제조업체현황_서비스_명세서.hwp",REST,uddi:292c174b-e1b5-4943-ab7f-dfa38e744dfe_201911141144
"15057213",경상북도내 주요 공연소개 조회,경상북도,XML,경상북도내 주요 공연소개 조회.doc,REST,uddi:3e7dbe31-c325-4924-93f2-fa4965d3751e
"15057361",약국 운영 현황,경상북도 김천시,XML,GC_OA_DV_0085_OpenAPI활용가이드_김천시청(약국 현황)_v1.1.docx,REST,uddi:4997a51e-30c3-4a66-aa08-be3271a9ee29
"15057484",경상북도 포항시_치안센터현황,경상북도 포항시,XML,"4. OpenAPI활용가이드_포항시_공공기관_치안센터.docx",REST,uddi:5205f9d2-6520-4c70-8e36-8d309db48734
"15057565",경상북도 도시공원 정보조회,경상북도,XML,경상북도 도시공원 정보조회.doc,REST,uddi:57df8574-21a0-40ee-8237-898d41ad68a6
"15058090",김천시 노인복지시설 정보 제공,경상북도 김천시,XML,GC_OA_DV_0096_OpenAPI활용가이드_김천시청(노인복지시설 현황)_v1.1.docx,REST,uddi:83ac532e-2bbd-4d3a-ba80-da4489dd92e9
"15058218",경상북도_문경시_ 문경명산 정보조회,경상북도,XML,v1.2문경시+문경명산+정보조회.doc,REST,uddi:8df4ebd4-9abb-4a31-9d1d-b5f18c6d9383
"15058297",경상북도내 레포츠 정보조회,경상북도,XML,경상북도내 레포츠 정보조회.doc,REST,uddi:94e39e8e-cf14-42f2-83cd-90c4ba51140d
"15058344",경상북도 계약 정보조회,경상북도,XML,v.1.1경상북도+계약+정보조회.doc,REST,uddi:98fb2583-d3c6-4e8a-9392-9f803ca0c8c7
"15058362",경상북도 포항시_관광지현황,경상북도 포항시,XML,"8. OpenAPI활용가이드_포항시_관광지.docx",REST,uddi:9a895e3e-01b4-4bd7-bb56-a98a22877d25
"15058574",경상북도 포항시_중학교현황,경상북도 포항시,XML,"5. OpenAPI활용가이드_포항시_교육기관_중학교.docx",REST,uddi:ab872b71-7a95-4248-ae84-e076484a7bf8
"15058576",경상북도내 마을기업 조회,경상북도,XML,경상북도내 마을기업 조회.doc,REST,uddi:abc2bdb8-a20e-4fcf-bbda-fb72d7d82bf2
"15058849",경상북도 무료급식소 정보조회,경상북도,XML,v1.1경상북도+무료급식소+정보조회.doc,REST,uddi:c4c8c41d-1cf3-4872-934c-e8ab26483929
"15058974",김천시 관말 잔류염소 검사결과 정보 제공,경상북도 김천시,XML,GC_OA_DV_0222_OpenAPI활용가이드_김천시청(관말 잔류염소 검사결과)_v1.0.docx,REST,uddi:cf2af867-94ed-454f-879f-92dbfc6acf68
"15059145",경상북도내 사회적기업 조회,경상북도,XML,경상북도내 사회적기업 조회.doc,REST,uddi:dca477fb-6bfe-4fe8-9feb-c3d79eb64df7
"15059194",경상북도_문경시_ 도요지 정보,경상북도,XML,문경시 도요지 정보조회.doc,REST,uddi:e0761cf8-8cfe-43f1-a3be-86c6be43df4a
"15059207",경상북도 포항시_안경판매업소현황,경상북도 포항시,XML,"3. OpenAPI활용가이드_포항시_보건의료기관_안경업소.docx",REST,uddi:e1de2939-4e0d-4ce9-8a1f-b62547bd241e
"15059487",김천시 귀촌귀농 우수사례,경상북도 김천시,XML,GC_OA_DV_1012_OpenAPI활용가이드_김천시청(귀촌귀농+우수사례)_v1.1+.docx,REST,uddi:fa34b051-db0d-4dc7-b19a-f19ab6e6431c
"15006149",김천시 무료급식소,경상북도 김천시,XML,GC_OA_DV_0095_OpenAPI활용가이드_김천시청(무료급식소+현황)_v1.1.docx,REST,uddi:5a659c58-78c8-41e1-98af-9f33a02b0d98
"15006157",김천시 옥외광고업,경상북도 김천시,XML,GC_OA_DV_0239_OpenAPI활용가이드_김천시청(옥외광고업 현황)_v1.0.docx,REST,uddi:73b1afd3-1081-4ac4-af3d-c08a09e4580d
"15006160",김천시 보호수,경상북도 김천시,XML,GC_OA_DV_0250_OpenAPI활용가이드_김천시청(보호수 지정현황)_v1.0.docx,REST,uddi:070c07a8-6298-46a2-a4ae-810de7a4022b
"15006168",김천시 가로수 및 가로화단,경상북도 김천시,XML,GC_OA_DV_0248_OpenAPI활용가이드_김천시청(가로수+및+가로화단현황)_v1.1.docx,REST,uddi:bf37022c-bce9-4eae-b6ec-d6d927c3979e
"15006242",김천시 수용시설,경상북도 김천시,XML,GC_OA_DV_0024_OpenAPI활용가이드_김천시청(지진재난 이재민 수용시설 현황)_v1.1.docx,REST,uddi:b9771aa2-bc9e-448f-bea4-ae89fe3b5131
"3033920",김천시 관광정보,경상북도 김천시,XML,GC_OA_DV_1008_OpenAPI활용가이드_김천시청(특화작물+행사정보)_v1.1.docx,REST,uddi:cec47d6d-c2ba-4cf3-b0ba-8d751a359fae
"15062503",경상남도_기타전시시설,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_기타전시시설.docx,REST,uddi:ba3d21e6-51b1-4136-8127-ba9701ab6fd9
"15008909",경상남도 의령군_민박/펜션업소,경상남도 의령군,XML,OpenAPI활용가이드_의령군공공데이터(민박／펜션업소_API)_v1.0.docx,REST,uddi:ee62b959-11db-4c9f-aa48-fec405c7d8c2
"15057493",경상남도 의령군 금연구역 API,경상남도 의령군,XML,OpenAPI활용가이드_의령군공공데이터(금연구역 API)_v1.0.docx,REST,uddi:52a8d316-2c88-46cc-94b3-e365e7abaf9b
"15062849",경상남도_여성복지시설,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_여성복지시설.docx,REST,uddi:7cc833f6-4a65-45b5-94d3-f34a8dccf95e
"15062884",경상남도_일자리,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_일자리.docx,REST,uddi:2f2150c1-9eb7-4488-8c55-ae9b56bcc9b5
"15062855","경상남도_원예시설(채소, 화훼)",경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_원예시설(채소화훼).docx,REST,uddi:e8799c63-6805-4944-9be3-8c61dc427441
"15062853",경상남도_우수주택,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_우수주택.docx,REST,uddi:f883fe98-e1e4-4635-be15-bc56513a991c
"15062907",경상남도_종합사회복지관시설,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_종합사회복지관시설.docx,REST,uddi:418fcc9b-7e9d-4274-98a4-f3d75dec64ee
"15062498",경상남도_교육청,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_교육청.docx,REST,uddi:32efe11b-cf50-4fc0-843a-d76e74b0d798
"15062945",경상남도_연도및경지면적별농가수,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_연도및경지면적별농가수.docx,REST,uddi:027f98c9-dbbc-480a-8903-865746d8273d
"15062558",경상남도_사료제조업체,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_사료제조업체.docx,REST,uddi:c0642bdc-d3a1-47ce-8e76-8ee3e7175c48
"15062914",경상남도_채석장,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_채석장.docx,REST,uddi:eec81d58-a8f8-493f-a7b8-fcc99c4c6cc2
"15062915",경상남도_청소년수련관,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_청소년수련관정보.docx,REST,uddi:a0521c18-4926-41ab-bcfe-8253028d8e66
"15062920",경상남도_축산농가,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_축산농가.docx,REST,uddi:a592353c-e344-4d55-867d-8032df464ee5
"15062936",경상남도_화물운송주선업체(이사업체),경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_화물운송주선업체(이사업체).docx,REST,uddi:ae7da4d3-9e31-43cd-bb57-b8f468308a57
"15062542",경상남도_박물관,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_박물관.docx,REST,uddi:781ec007-5902-49b3-ab44-c74a1a9e4df9
"15062545",경상남도_보건소,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_보건소.docx,REST,uddi:fe13ff7b-9b8e-4596-98f1-9796ac51d7c1
"15062546",경상남도_보도자료,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_보도자료.docx,REST,uddi:a362e2fa-6d5c-4d02-8fb9-aa04fbd36704
"15062569",경상남도_소방서,경상남도,JSON+XML,OpenAPI활용가이드_경상남도공공데이터_소방서.docx,REST,uddi:ea556794-447b-4666-ad87-d9fdfae8b102
"15063444",경상남도 의령군_민방위대피시설,경상남도 의령군,XML,OpenAPI활용가이드_의령군공공데이터(민방위대피시설_API)_v1.0.docx,REST,uddi:9a5cde40-8d6f-4999-8a7a-a128db9c0701
"15063451",경상남도 의령군_자동심장충격기,경상남도 의령군,XML,OpenAPI활용가이드_의령군공공데이터(자동심장충격기_API)_v1.0.docx,REST,uddi:89242a5f-08ce-4549-ab09-820688d61bf9
"3066163",경상남도 의령군 모범 음식점정보,경상남도 의령군,XML,OpenAPI활용가이드_의령군공공데이터(음식점_API)_v1.0.docx,REST,uddi:99503a3b-0067-4dd5-a59b-b370f37877bc
"15043696",제주특별자치도_심야약국정보 조회 목록 서비스,제주특별자치도,XML,OpenAPI활용가이드_제주공공데이터(심야약국정보서비스)_v1.0.docx,REST,uddi:87693abb-d64a-49d5-9a20-c624c0f593ab
"15005095",제주도 교통시설물정보,제주특별자치도,XML,제주도_교통시설물정보_OpenAPI_활용가이드(Use_ServiceKey)_v1.2.doc,REST,uddi:75138be7-5534-4fe6-a396-98d7956dc727
"15075841",제주특별자치도_대중교통 급출발/급가속 정보 조회,제주특별자치도,JSON+XML,OpenAPI활용가이드(대중교통 급출발-급가속  정보 조회 서비스)-V1.0.hwp,REST,uddi:742c5ebf-6896-415a-8e34-accdd03e13cf_202109171417
"15012630",국회 국회사무처_의사일정 정보,국회 국회사무처,XML,IROS4_OA_DV_0401_OpenAPI활용가이드_의사일정정보(국회사무처)_v1.26.docx,REST,uddi:ae68d38b-9167-4263-9003-9e358a8a2ac5_201512302044
"15012647",국회 국회사무처_의원 정보,국회 국회사무처,XML,IROS4_OA_DV_0401_OpenAPI활용가이드_국회의원정보(국회사무처)_v1.25.docx,REST,uddi:be70a7c9-841b-483e-9362-d05221d6ba66_201601111058
"15025955",국회 국회입법조사처_의정지원,국회 국회입법조사처,JSON+XML,OpenAPI활용가이드-국회입법조사처_REV.1.0_의정지원 서비스.hwp,REST,uddi:b3ceb43c-5e52-4a0c-920e-8929bd7f2b7b
"15026004",국회 국회입법조사처_채용정보,국회 국회입법조사처,JSON+XML,OpenAPI활용가이드-국회입법조사처_REV.1.0_채용정보 서비스.hwp,REST,uddi:b9860513-8521-450f-8831-b3f336eb647b
"15000900",중앙선거관리위원회 투·개표정보,중앙선거관리위원회,XML,OpenAPI활용가이드(투개표정보)_v3.1.hwp,REST,uddi:ef03102e-4dc7-4ca7-80a5-d7e9ad4620a0
"15000864",중앙선거관리위원회 당선인정보,중앙선거관리위원회,XML,OpenAPI활용가이드(당선인정보)_v3.1.hwp,REST,uddi:c258801c-b6bd-426e-b826-e53bf097daed
"15085016",부산항만공사_본선작업현황정보,부산항만공사,JSON+XML,기술문서_부산항만공사_본선작업현황정보.docx,REST,uddi:36e11dbe-733a-41d3-b3d1-c4be0b17266f_202108021436
"15063978",한국마사회_지사좌석판매정보,한국마사회,XML,API213_한국마사회 지사좌석판매정보.docx,REST,uddi:b49d6054-3b4b-41cc-a332-9c0c3270ba56_202009241417
"15063966",한국마사회_레츠런파크 시설정보,한국마사회,XML,API201_한국마사회 레츠런파크 시설정보.docx,REST,uddi:456ce34f-54ad-487a-841f-907091854512_202009241559
"15063979",한국마사회_경주성적정보,한국마사회,XML,API214_한국마사회 경주성적정보.docx,REST,uddi:7721a687-4b77-4143-a15c-ab4c6829eea7_202009241356
"15074490",서울올림픽기념국민체육진흥공단_경정_매출_정보,서울올림픽기념국민체육진흥공단,XML,OpenAPI활용가이드_경정 일자별 매출액 정보v1.0.docx,REST,uddi:7e2f6e59-cd37-4fee-b4a0-893f23f5b1c9
