id,organ,col
F100027801,인천광역시 중구,11
F100064646,한국언론진흥재단,
F100064647,한국언론진흥재단,
F100064648,한국언론진흥재단,18
F100064663,한국언론진흥재단,
F100065116,한국언론진흥재단,18
F100065114,한국언론진흥재단,
F100065112,한국언론진흥재단,
F100063604,한국언론진흥재단,
F100025308,부산광역시,9
F100047280,전라북도 정읍시,7
F100028597,인천광역시 연수구,20
F100028195,인천광역시 동구,5
F100002663,대검찰청,15
F100048522,전라남도 보성군,14
F100035686,경기도 동두천시,17
F100002665,대검찰청,15
F100028652,인천광역시 중구,7
F100037926,경기도 동두천시,19
F100002667,대검찰청,15
F100029793,인천광역시 중구,5
F100056038,제주특별자치도,6
F100030127,인천광역시 중구,16
F100016213,제주국제자유도시개발센터,7
F100047105,전라북도 전주시,11
F100052977,경상남도 거제시,12
F100054049,경상남도 거제시,17
F100065421,한국주택금융공사,4
F100037371,경기도 과천시,18
F100065338,한국주택금융공사,13
F100035805,경기도 동두천시,32
F100030038,인천광역시 중구,4
F100036727,경기도 과천시,24
F100001554,국세청,6
F100027798,인천광역시 중구,16
F100029706,인천광역시 중구,7
F100028646,인천광역시 중구,6
F100028633,인천광역시 중구,5
F100017171,한국부동산원,187
F100037953,경기도 김포시,7
F100039456,경기도 고양시,3
F100037954,경기도 김포시,8
F100042336,충청북도,12
F100038134,경기도 김포시,9
F100059333,국립박물관문화재단,6
F100042339,충청북도,12
F100042340,충청북도,12
F100042341,충청북도,12
F100042342,충청북도,12
F100028666,인천광역시 중구,5
F100030777,인천광역시 중구,4
F100030775,인천광역시 중구,3
F100034513,울산광역시 중구,6
F100017226,한국부동산원,16
F100017208,한국부동산원,16
F100017207,한국부동산원,16
F100027741,인천광역시 중구,5
F100007180,창업진흥원,6
F100006981,창업진흥원,5
F100053673,경상남도 거제시,28
F100045614,전라북도 전주시,9
F100008041,한국수력원자력(주),4
F100045380,전라북도,15
F100046531,전라북도,17
F100046481,전라북도,14
F100052867,경상남도 양산시,24
F100052863,경상남도 양산시,24
F100052862,경상남도 양산시,24
F100023719,부산광역시,10
F100023720,부산광역시,15
F100023721,부산광역시,13
F100047273,전라북도 부안군,5
F100001635,국세청,14
F100047274,전라북도 부안군,5
F100007586,한국전기안전공사,5
F100036361,경기도 평택시,26
F100025031,부산광역시 수영구,4
F100029342,인천광역시,9
F100023355,부산광역시 남구,12
F100057150,대구광역시교육청 대구광역시립수성도서관,10
F100041184,충청북도,6
F100045130,전라북도 전주시,16
F100042139,충청북도,23
F100026361,대구광역시 남구,17
F100003584,경찰청,10
F100026623,대구광역시 남구,21
F100047256,전라북도 전주시,7
F100009883,한국가스안전공사,4
F100053048,경상남도 거제시,16
F100047756,전라남도 목포시,6
F100045372,전라북도,4
F100013779,한국교통안전공단,7
F100026306,대구광역시 북구,6
F100025814,대구광역시 북구,8
F100045511,전라북도,12
F100066077,한국언론진흥재단,7
F100066562,한국주택금융공사,6
F100017533,한국부동산원,214
F100026661,대구광역시,4
F100027019,대구광역시,24
F100016883,국토안전관리원,5
F100036896,경기도 부천시,22
F100052366,경상남도 양산시,17
F100042035,충청북도 괴산군,20
F100018823,한국기계연구원,8
F100036882,경기도 부천시,14
F100005000,국민연금공단,16
F100027038,대구광역시 수성구,7
F100043201,충청남도 서천군,5
F100016359,국토안전관리원,10
F100042119,충청북도 보은군,16
F100035449,경기도 고양시,9
F100029341,인천광역시,6
F100025288,부산교통공사,15
F100020687,서울특별시 은평구,14
F100027496,인천광역시,11
F100023868,부산광역시 영도구,13
F100024054,부산광역시 수영구,3
F100030306,인천광역시,16
F100008949,한국가스안전공사,11
F100052646,경상남도 거제시,10
F100065168,한국주택금융공사,6
F100034990,경기도 안양시,11
F100018342,한국전자통신연구원,13
F100018344,한국전자통신연구원,11
F100013470,농림축산식품부 국립종자원,14
F100010569,한국동서발전(주),11
F100026706,대구광역시 남구,21
F100026414,대구광역시 남구,14
F100002555,대검찰청,20
F100036203,경기도 과천시,31
F100018026,한국토지주택공사,19
F100028981,인천환경공단,4
F100044687,충청남도,6
F100044686,충청남도,4
F100053994,경상남도 김해시,58
F100053944,경상남도 김해시,25
F100044480,충청남도,10
F100044534,충청남도,6
F100013915,한국철도공사,29
F100013917,한국철도공사,29
F100007200,창업진흥원,13
F100045366,전라북도,12
F100045367,전라북도,18
F100033488,대전광역시 동구,7
F100046967,전라북도,9
F100014223,제주국제자유도시개발센터,10
F100014229,제주국제자유도시개발센터,10
F100014228,제주국제자유도시개발센터,10
F100014221,제주국제자유도시개발센터,7
F100036847,경기도 부천시,13
F100027148,대구광역시,11
F100028091,인천광역시 서구,24
F100028117,인천광역시 서구,15
F100028060,인천광역시 서구,14
F100037196,경기도 부천시,20
F100058884,수원도시공사,16
F100054274,경상남도 남해군,7
F100028234,인천광역시 서구,12
F100030174,인천광역시 중구,5
F100055234,경상남도 남해군,14
F100016794,국토교통부,10
F100014785,한국공항공사,4
F100018039,국가철도공단,9
F100017267,한국부동산원,187
F100018040,국가철도공단,5
F100041908,충청북도 보은군,27
F100016843,국토교통부,16
F100014649,한국공항공사,5
F100014647,한국공항공사,5
F100016854,국토교통부,10
F100016857,국토교통부,13
F100032673,대전광역시 유성구,8
F100032678,대전광역시 유성구,9
F100033315,대전광역시 유성구,7
F100036735,경기도 부천시,24
F100037262,경기도 부천시,32
F100014546,한국공항공사,11
F100037772,경기도 부천시,21
F100065102,한국공예디자인문화진흥원,5
F100036827,경기도 오산시,13
F100065106,한국공예디자인문화진흥원,5
F100007022,창업진흥원,7
F100045640,전라북도,9
F100013923,한국철도공사,29
F100014220,제주국제자유도시개발센터,10
F100038076,경기도 수원시,9
F100014218,제주국제자유도시개발센터,7
F100014213,제주국제자유도시개발센터,10
F100014216,제주국제자유도시개발센터,7
F100014201,제주국제자유도시개발센터,10
F100014203,제주국제자유도시개발센터,7
F100048117,전라남도 영암군,16
F100065078,한국공예디자인문화진흥원,4
F100049721,전라남도 목포시,7
F100049722,전라남도 목포시,8
F100002210,법무부,110
F100002212,법무부,40
F100027350,대구광역시 서구,8
F100027348,대구광역시 서구,6
F100032635,대전광역시 유성구,26
F100032626,대전광역시 유성구,14
F100045807,전라북도 정읍시,25
F100016919,한국교통안전공단,20
F100054928,경상남도 양산시,13
F100016778,국토교통부,16
F100035496,경기도 고양시,13
F100048725,전라남도 순천시,21
F100048592,전라남도 순천시,18
F100048674,전라남도 순천시,23
F100014537,한국공항공사,7
F100014536,한국공항공사,7
F100048523,전라남도 순천시,14
F100014655,한국공항공사,3
F100014712,한국공항공사,7
F100014715,한국공항공사,4
F100014642,한국공항공사,9
F100023264,부산광역시 남구,5
F100027902,인천광역시 동구,9
F100054650,경상남도 김해시,13
F100012454,근로복지공단,5
F100016334,한국도로공사,11
F100016408,한국부동산원,165
F100017374,한국부동산원,186
F100017376,한국부동산원,186
F100016328,한국도로공사,15
F100052953,경상남도 진주시,17
F100010039,한국전기안전공사,13
F100035853,경기도 오산시,19
F100023063,부산광역시 해운대구,10
F100009482,한국수력원자력(주),7
F100030931,광주광역시,8
F100024766,부산광역시 남구,21
F100030932,광주광역시,7
F100018981,한국기계연구원,20
F100019044,과학기술정보통신부,7
F100022490,부산광역시 수영구,10
F100003250,경찰청,21
F100003253,경찰청,21
F100018992,과학기술정보통신부 중앙전파관리소,3
F100052280,경상남도,7
F100001631,국세청,6
F100037204,경기도 수원시,20
F100055222,경상남도 하동군,8
F100022905,부산광역시 중구,8
F100033663,대전광역시,9
F100024424,부산광역시 중구,3
F100033099,대전광역시,16
F100053239,경상남도 거제시,15
F100013815,한국교통안전공단,6
F100043148,충청북도 청주시,6
F100023684,부산광역시 북구,27
F100029389,인천광역시,5
F100029376,인천광역시,9
F100029255,인천광역시,17
F100029256,인천광역시,17
F100029375,인천광역시,4
F100016652,국토교통부,10
F100027020,대구광역시,6
F100064964,한국언론진흥재단,3
F100044393,충청남도 보령시,6
F100065705,한국주택금융공사,18
F100059235,한국산업은행,10
F100059236,한국산업은행,10
F100002643,대검찰청,15
F100026394,대구광역시 서구,16
F100002645,대검찰청,15
F100055225,경상남도 하동군,10
F100044429,충청남도 서천군,9
F100044865,충청남도 서천군,9
F100051638,경상북도 영천시,5
F100044893,전라북도 부안군,6
F100009277,한국동서발전(주),22
F100052249,경상북도 영천시,3
F100039800,강원도 속초시,4
F100066758,한국언론진흥재단,8
F100039802,강원도 속초시,4
F100039798,강원도 속초시,4
F100012852,한국산업안전보건공단,28
F100053415,경상남도 거제시,24
F100007616,한국수력원자력(주),6
F100053041,경상남도 양산시,16
F100007008,창업진흥원,7
F100063699,사립학교교직원연금공단,6
F100054805,경상남도,14
F100052395,경상남도,14
F100045281,전라북도 군산시,4
F100054332,경상남도,16
F100034876,경기도 과천시,7
F100024442,부산광역시 중구,7
F100016653,국토교통부,5
F100016654,국토교통부,4
F100012792,한국장애인고용공단,7
F100012338,한국장애인고용공단,6
F100012339,한국장애인고용공단,6
F100053934,경상남도 김해시,15
F100002607,대검찰청,15
F100024466,부산광역시 북구,5
F100002619,대검찰청,15
F100002617,대검찰청,13
F100026586,대구광역시 남구,28
F100045616,전라북도,7
F100045617,전라북도,7
F100045618,전라북도,7
F100045619,전라북도,7
F100045620,전라북도,7
F100042056,충청북도 옥천군,8
F100013451,농림축산식품부 국립종자원,11
F100013455,농림축산식품부 국립종자원,12
F100013478,농림축산식품부 국립종자원,6
F100013460,농림축산식품부 국립종자원,14
F100013462,농림축산식품부 국립종자원,11
F100053596,경상남도 양산시,16
F100003708,경찰청,4
F100020381,서울특별시 강북구,25
F100064377,한국보훈복지의료공단,5
F100008629,한국남동발전㈜,6
F100014080,국토안전관리원,12
F100016881,국토안전관리원,8
F100009113,한국남동발전㈜,27
F100009108,한국남동발전㈜,27
F100014635,한국공항공사,5
F100014713,한국공항공사,8
F100014714,한국공항공사,8
F100014210,제주국제자유도시개발센터,11
F100014122,한국철도공사,16
F100014111,한국철도공사,7
F100014209,제주국제자유도시개발센터,11
F100014106,한국철도공사,9
F100014208,제주국제자유도시개발센터,10
F100014207,제주국제자유도시개발센터,12
F100014096,한국철도공사,83
F100014225,제주국제자유도시개발센터,10
F100013922,한국철도공사,29
F100037378,경기도 안양시,18
F100008775,한국수력원자력(주),3
F100027147,대구광역시,11
F100002707,대검찰청,15
F100002706,대검찰청,15
F100028616,인천광역시 중구,6
F100002704,대검찰청,23
F100002703,대검찰청,11
F100002702,대검찰청,6
F100002700,대검찰청,20
F100002698,대검찰청,10
F100014669,한국공항공사,3
F100014670,한국공항공사,3
F100014671,한국공항공사,3
F100014672,한국공항공사,3
F100014673,한국공항공사,9
F100014674,한국공항공사,4
F100021942,서울특별시 금천구,15
F100016795,국토교통부,12
F100014784,한국공항공사,4
F100016812,국토교통부,9
F100018038,국가철도공단,9
F100047557,전라남도 순천시,16
F100008528,한국남동발전㈜,13
F100045336,전라북도,8
F100046646,전라북도,20
F100054535,경상남도 창원시,3
F100045212,전라북도 순창군,10
F100021847,서울특별시 서대문구,6
F100039823,강원도,13
F100045330,전라북도,10
F100045357,전라북도,2
