울산광역시 남구(C150),0,0,0,18,926,0,1,14,0,0,0,0,15,388243,139,4,817,0,0,0,0,0,0,0,0,0,0
울산광역시 동구(C151),1,8887,0,2,2109,2,0,0,0,4,81837,0,12,100869,90853,5,4402,692,0,0,0,0,0,0,0,0,0
울산광역시 북구(C152),4,2710,0,10,6642,0,1,74,2,2,911,0,11,5162,1014,7,718,544,0,0,0,0,0,0,0,0,0
울산광역시 울주군(C153),0,0,0,6,1275,14,0,0,0,1,58,0,11,3391,0,3,5914,0,0,0,0,0,0,0,0,0,0
울산광역시 중구(C154),2,0,0,16,148793,0,0,0,0,8,33960,0,14,16687,242,3,8,0,0,0,0,0,0,0,0,0,0
인천광역시 강화군(C155),0,0,0,4,404,0,0,0,0,1,62,0,1,62,0,2,194,1,0,0,0,0,0,0,0,0,0
인천광역시 계양구(C156),0,0,0,15,104,0,0,0,0,8,34,0,6,72,0,5,71,0,0,0,0,0,0,0,0,0,0
인천광역시 남동구(C157),9,610,0,43,4428,0,0,0,0,1,4,0,41,12655,8,9,3226,0,0,0,0,0,0,0,0,0,0
인천광역시 미추홀구(C159),0,0,0,3,106,0,0,0,0,0,0,0,1,38,0,1,38,0,0,0,0,0,0,0,0,0,0
인천광역시 부평구(C160),26,569,0,73,197552,0,1,22,0,6,3986,0,8,57618,37,5,1471,4,0,0,0,0,0,0,0,0,0
인천광역시 서구(C161),3,9,0,12,134,0,0,0,0,1,0,0,25,19014,0,10,5649,1,0,0,0,0,0,0,0,0,0
인천광역시 옹진군(C163),0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,1,42,0,0,0,0,0,0,0,0,0,0
인천광역시 중구(C164),1,169145,6,7,169330,3,0,0,0,1,117,0,21,348083,0,11,6392,3,0,0,0,0,0,0,0,0,0
전라남도 곡성군(C167),0,0,0,10,6,0,0,0,0,8,9,0,18,19,0,4,5,0,0,0,0,0,0,0,0,0,0
전라남도 광양시(C168),3,23,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
전라남도 구례군(C169),0,0,0,19,50,0,0,0,0,11,17,0,18,55,0,6,26,0,0,0,0,0,0,0,0,0,0
전라남도 나주시(C170),0,0,0,1,17,0,0,0,0,0,0,0,7,40280,30,3,57,0,0,0,0,0,0,0,0,0,0
전라남도 목포시(C172),3,119470,0,8,119787,0,0,0,0,5,1380,0,14,239800,79988,3,291,0,0,0,0,0,0,0,0,0,0
전라남도 보성군(C174),0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,0,0,0,0,0,0,0,0,0
전라남도 순천시(C175),1,18,10,8,12,0,0,0,0,0,0,0,11,2890,0,7,540,0,0,0,0,0,0,0,0,0,0
전라남도 신안군(C176),4,14224,2868,2,25,0,0,0,0,0,0,0,4,37524,0,0,0,0,0,0,0,0,0,0,0,0,0
전라남도 여수시(C177),11,71,0,44,3924,0,0,0,0,1,308,0,33,4707,17,5,1637,0,0,0,0,0,0,0,0,0,0
전라남도 영암군(C179),1,20,0,1,48,48,0,0,0,0,0,0,3,189,0,2,123,0,0,0,0,0,0,0,0,0,0
전라남도 완도군(C180),0,0,0,1,5,0,0,0,0,2,10,0,7,35,0,2,312,16,0,0,0,0,0,0,0,0,0
전라남도 장성군(C181),1,8,0,6,48,0,0,0,0,1,1,0,35,131,0,3,46,0,0,0,0,0,0,0,0,0,0
전라남도 함평군(C184),2,195,4,6,305,32,0,0,0,5,315,0,4,518,0,3,353,0,0,0,0,0,0,0,0,0,0
전라남도 화순군(C186),3,9,0,7,2093,0,0,0,0,2,1226,0,6,1477,0,2,737,0,0,0,0,0,0,0,0,0,0
전라북도 고창군(C187),0,0,0,1,6,6,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0
전라북도 군산시(C188),0,0,0,12,12046,0,0,0,0,8,23934,0,12,4139,0,5,4089,0,0,0,0,0,0,0,0,0,0
전라북도 남원시(C190),0,0,0,12,378,0,0,0,0,1,307,0,11,1301,0,2,25,0,0,0,0,0,0,0,0,0,0
전라북도 무주군(C191),0,0,0,32,2805,0,0,0,0,7,14,0,5,320,212,3,57,0,0,0,0,0,0,0,0,0,0
전라북도 부안군(C192),0,0,0,1,6,0,0,0,0,0,0,0,2,12,0,1,91,0,0,0,0,0,0,0,0,0,0
전라북도 순창군(C193),1,1,0,13,23,0,0,0,0,7,28,0,15,18,0,7,13,0,0,0,0,0,0,0,0,0,0
전라북도 완주군(C194),2,177657,171097,75,4621,16,1,67,0,15,873,0,8,177862,134,10,1014,334,0,0,0,0,0,0,0,0,0
전라북도 익산시(C195),0,0,0,2,6,0,0,0,0,0,0,0,2,6,0,1,630,0,0,0,0,0,0,0,0,0,0
전라북도 임실군(C196),0,0,0,4,75,0,0,0,0,0,0,0,3,38,0,1,19,0,0,0,0,0,0,0,0,0,0
전라북도 장수군(C197),1,29,0,3,679,0,0,0,0,0,0,0,6,717,0,2,367,0,0,0,0,0,0,0,0,0,0
전라북도 전주시(C198),2,3156,2,31,1016831,0,0,0,0,2,16,0,49,176149,71004,5,62,0,0,0,0,0,0,0,0,0,0
전라북도 진안군(C200),3,35841,0,6,59742,1,2,23894,0,0,0,0,5,32674,0,0,0,0,0,0,0,0,0,0,0,0,0
충청남도 계룡시(C203),11,2456,31,39,5012,322,1,12,0,12,425,0,36,9966,9733,14,469,0,0,0,0,0,0,0,0,0,0
충청남도 공주시(C204),2,25,14,1,91,0,0,0,0,0,0,0,9,363,103,2,18,5,0,0,0,0,0,0,0,0,0
충청남도 금산군(C205),0,0,0,11,69,0,0,0,0,0,0,0,16,3351,0,9,1607,0,0,0,0,0,0,0,0,0,0
충청남도 논산시(C206),0,0,0,8,10338,0,0,0,0,1,6591,0,9,18782,2,4,607,0,0,0,0,0,0,0,0,0,0
충청남도 당진시(C207),6,4811,0,4,1041,0,0,0,0,7,12825,0,13,14764,46,3,39362,15,0,0,0,0,0,0,0,0,0
충청남도 보령시(C208),3,76382,0,27,76785,10,0,0,0,1,6,0,45,195524,16,10,1678,2,0,0,0,0,0,0,0,0,0
